account_id,amount,timestamp,category,is_fraud
1553,78.88,2024-01-02 03:43:00,transfer,1
1525,68.53,2024-01-02 03:44:00,shopping,0
1396,111.32,2024-01-02 03:45:00,shopping,0
1751,46.26,2024-01-02 03:46:00,food,0
1677,53.42,2024-01-02 03:47:00,transfer,0
1532,31.63,2024-01-02 03:48:00,shopping,0
1725,109.54,2024-01-02 03:49:00,utility,0
1763,229.82,2024-01-02 03:50:00,utility,0
1566,25.53,2024-01-02 03:51:00,food,0
1267,62.5,2024-01-02 03:52:00,utility,0
1758,11.54,2024-01-02 03:53:00,shopping,0
1717,45.32,2024-01-02 03:54:00,travel,0
1983,71.68,2024-01-02 03:55:00,travel,0
1149,17.82,2024-01-02 03:56:00,utility,0
1419,32.01,2024-01-02 03:57:00,food,0
1924,166.67,2024-01-02 03:58:00,utility,1
1514,0.19,2024-01-02 03:59:00,transfer,0
1942,112.37,2024-01-02 04:00:00,food,0
1012,179.41,2024-01-02 04:01:00,food,0
1035,56.16,2024-01-02 04:02:00,food,1
1796,53.79,2024-01-02 04:03:00,utility,0
1358,27.47,2024-01-02 04:04:00,transfer,0
1520,107.06,2024-01-02 04:05:00,transfer,0
1428,54.45,2024-01-02 04:06:00,food,0
1407,44.22,2024-01-02 04:07:00,shopping,0
1939,34.58,2024-01-02 04:08:00,food,0
1094,57.25,2024-01-02 04:09:00,travel,0
1772,0.1,2024-01-02 04:10:00,travel,0
1889,19.96,2024-01-02 04:11:00,utility,0
1657,39.49,2024-01-02 04:12:00,transfer,0
1395,43.56,2024-01-02 04:13:00,transfer,0
1160,31.62,2024-01-02 04:14:00,food,0
1682,111.56,2024-01-02 04:15:00,travel,0
1468,58.63,2024-01-02 04:16:00,travel,0
1149,47.56,2024-01-02 04:17:00,travel,0
1359,169.29,2024-01-02 04:18:00,travel,0
1961,102.4,2024-01-02 04:19:00,utility,1
1265,120.98,2024-01-02 04:20:00,utility,0
1178,94.67,2024-01-02 04:21:00,transfer,0
1681,62.61,2024-01-02 04:22:00,utility,0
1199,77.47,2024-01-02 04:23:00,travel,0
1919,23.01,2024-01-02 04:24:00,food,0
1858,9.37,2024-01-02 04:25:00,travel,0
1983,67.05,2024-01-02 04:26:00,utility,0
1912,5.25,2024-01-02 04:27:00,transfer,0
1243,52.43,2024-01-02 04:28:00,travel,0
1212,2.86,2024-01-02 04:29:00,food,0
1342,53.78,2024-01-02 04:30:00,food,0
1469,8.21,2024-01-02 04:31:00,food,0
1879,28.73,2024-01-02 04:32:00,utility,0
1733,15.99,2024-01-02 04:33:00,shopping,0
1644,33.27,2024-01-02 04:34:00,utility,0
1878,25.43,2024-01-02 04:35:00,food,0
1645,6.14,2024-01-02 04:36:00,shopping,0
1379,5.66,2024-01-02 04:37:00,food,0
1413,2.98,2024-01-02 04:38:00,travel,0
1517,36.93,2024-01-02 04:39:00,utility,0
1088,4.29,2024-01-02 04:40:00,travel,1
1741,20.57,2024-01-02 04:41:00,utility,0
1652,19.22,2024-01-02 04:42:00,travel,0
1731,22.09,2024-01-02 04:43:00,shopping,0
1533,41.02,2024-01-02 04:44:00,shopping,0
1782,13.49,2024-01-02 04:45:00,travel,0
1949,24.23,2024-01-02 04:46:00,food,0
1569,236.56,2024-01-02 04:47:00,shopping,0
1444,92.12,2024-01-02 04:48:00,transfer,0
1104,128.27,2024-01-02 04:49:00,utility,0
1778,27.58,2024-01-02 04:50:00,utility,0
1903,14.26,2024-01-02 04:51:00,transfer,0
1699,35.89,2024-01-02 04:52:00,food,0
1865,23.06,2024-01-02 04:53:00,utility,0
1861,100.11,2024-01-02 04:54:00,travel,0
1798,110.11,2024-01-02 04:55:00,utility,0
1502,48.41,2024-01-02 04:56:00,transfer,0
1099,34.01,2024-01-02 04:57:00,transfer,0
1003,27.04,2024-01-02 04:58:00,shopping,0
1204,40.5,2024-01-02 04:59:00,transfer,0
1431,8.53,2024-01-02 05:00:00,utility,0
1743,119.76,2024-01-02 05:01:00,food,0
1455,18.26,2024-01-02 05:02:00,travel,1
1023,17.21,2024-01-02 05:03:00,transfer,0
1210,170.71,2024-01-02 05:04:00,transfer,0
1979,129.98,2024-01-02 05:05:00,transfer,0
1988,67.81,2024-01-02 05:06:00,travel,0
1377,10.84,2024-01-02 05:07:00,travel,0
1804,51.43,2024-01-02 05:08:00,transfer,0
1719,51.27,2024-01-02 05:09:00,food,0
1931,9.15,2024-01-02 05:10:00,transfer,0
1887,7.01,2024-01-02 05:11:00,utility,0
1628,9.79,2024-01-02 05:12:00,utility,0
1394,41.58,2024-01-02 05:13:00,shopping,0
1626,7.24,2024-01-02 05:14:00,transfer,0
1319,10.87,2024-01-02 05:15:00,utility,0
1348,25.07,2024-01-02 05:16:00,food,0
1608,33.45,2024-01-02 05:17:00,shopping,0
1571,58.81,2024-01-02 05:18:00,transfer,0
1580,10.58,2024-01-02 05:19:00,food,0
1384,143.22,2024-01-02 05:20:00,utility,1
1409,17.06,2024-01-02 05:21:00,travel,0
1010,65.57,2024-01-02 05:22:00,shopping,0
1601,1.68,2024-01-02 05:23:00,transfer,0
1575,31.84,2024-01-02 05:24:00,shopping,0
1935,17.56,2024-01-02 05:25:00,food,0
1504,79.83,2024-01-02 05:26:00,food,0
1467,113.25,2024-01-02 05:27:00,utility,0
1067,54.76,2024-01-02 05:28:00,transfer,0
1196,277.89,2024-01-02 05:29:00,travel,0
1338,6.01,2024-01-02 05:30:00,transfer,0
1377,47.54,2024-01-02 05:31:00,shopping,0
1362,24.57,2024-01-02 05:32:00,food,0
1394,43.1,2024-01-02 05:33:00,shopping,0
1768,12.37,2024-01-02 05:34:00,transfer,0
1131,76.19,2024-01-02 05:35:00,travel,0
1332,71.44,2024-01-02 05:36:00,transfer,0
1162,22.49,2024-01-02 05:37:00,utility,0
1307,10.73,2024-01-02 05:38:00,travel,0
1684,38.14,2024-01-02 05:39:00,utility,0
1046,45.69,2024-01-02 05:40:00,shopping,0
1339,46.62,2024-01-02 05:41:00,food,0
1023,43.76,2024-01-02 05:42:00,transfer,0
1954,9.53,2024-01-02 05:43:00,travel,0
1727,45.41,2024-01-02 05:44:00,shopping,0
1243,30.56,2024-01-02 05:45:00,utility,0
1198,110.33,2024-01-02 05:46:00,food,0
1098,0.06,2024-01-02 05:47:00,utility,0
1472,6.26,2024-01-02 05:48:00,travel,0
1753,29.51,2024-01-02 05:49:00,shopping,0
1584,44.57,2024-01-02 05:50:00,shopping,1
1881,36.75,2024-01-02 05:51:00,utility,0
1343,61.66,2024-01-02 05:52:00,food,0
1278,14.33,2024-01-02 05:53:00,food,0
1478,24.57,2024-01-02 05:54:00,shopping,0
1202,29.1,2024-01-02 05:55:00,food,0
1975,59.16,2024-01-02 05:56:00,travel,1
1185,125.31,2024-01-02 05:57:00,utility,1
1478,54.78,2024-01-02 05:58:00,transfer,0
1522,2.46,2024-01-02 05:59:00,utility,0
1057,27.59,2024-01-02 06:00:00,travel,0
1468,40.1,2024-01-02 06:01:00,transfer,0
1454,5.91,2024-01-02 06:02:00,shopping,0
1259,10.63,2024-01-02 06:03:00,food,0
1127,41.46,2024-01-02 06:04:00,utility,0
1045,29.22,2024-01-02 06:05:00,shopping,0
1008,90.6,2024-01-02 06:06:00,travel,0
1481,76.6,2024-01-02 06:07:00,utility,0
1089,110.06,2024-01-02 06:08:00,utility,0
1959,7.86,2024-01-02 06:09:00,travel,0
1244,79.31,2024-01-02 06:10:00,food,0
1652,6.74,2024-01-02 06:11:00,shopping,0
1673,6.31,2024-01-02 06:12:00,food,0
1495,17.2,2024-01-02 06:13:00,utility,0
1883,8.93,2024-01-02 06:14:00,shopping,0
1110,65.47,2024-01-02 06:15:00,travel,0
1234,5.01,2024-01-02 06:16:00,shopping,0
1252,79.55,2024-01-02 06:17:00,travel,0
1135,17.42,2024-01-02 06:18:00,travel,0
1294,80.73,2024-01-02 06:19:00,travel,0
1312,36.11,2024-01-02 06:20:00,utility,0
1764,53.56,2024-01-02 06:21:00,transfer,0
1301,2.88,2024-01-02 06:22:00,utility,0
1876,72.31,2024-01-02 06:23:00,travel,1
1772,22.11,2024-01-02 06:24:00,transfer,0
1901,8.2,2024-01-02 06:25:00,food,0
1105,20.67,2024-01-02 06:26:00,travel,0
1984,25.86,2024-01-02 06:27:00,food,0
1613,14.91,2024-01-02 06:28:00,transfer,0
1982,37.03,2024-01-02 06:29:00,food,0
1354,84.36,2024-01-02 06:30:00,shopping,0
1952,29.19,2024-01-02 06:31:00,food,0
1588,8.51,2024-01-02 06:32:00,travel,0
1071,27.21,2024-01-02 06:33:00,utility,0
1410,18.54,2024-01-02 06:34:00,transfer,0
1137,5.15,2024-01-02 06:35:00,food,0
1941,12.01,2024-01-02 06:36:00,food,0
1304,23.55,2024-01-02 06:37:00,travel,0
1222,44.04,2024-01-02 06:38:00,transfer,0
1552,99.93,2024-01-02 06:39:00,food,0
1425,2.1,2024-01-02 06:40:00,food,0
1096,9.87,2024-01-02 06:41:00,shopping,0
1816,13.98,2024-01-02 06:42:00,travel,0
1845,83.65,2024-01-02 06:43:00,food,0
1742,36.26,2024-01-02 06:44:00,shopping,0
1616,17.48,2024-01-02 06:45:00,utility,0
1402,24.44,2024-01-02 06:46:00,food,0
1542,37.69,2024-01-02 06:47:00,utility,1
1520,13.38,2024-01-02 06:48:00,food,0
1165,85.12,2024-01-02 06:49:00,utility,0
1081,78.04,2024-01-02 06:50:00,travel,0
1253,36.65,2024-01-02 06:51:00,travel,0
1454,123.03,2024-01-02 06:52:00,food,0
1160,0.95,2024-01-02 06:53:00,transfer,0
1106,183.61,2024-01-02 06:54:00,shopping,0
1851,216.89,2024-01-02 06:55:00,utility,0
1374,8.61,2024-01-02 06:56:00,travel,0
1584,16.67,2024-01-02 06:57:00,food,0
1524,27.51,2024-01-02 06:58:00,food,0
1735,5.8,2024-01-02 06:59:00,shopping,0
1739,46.98,2024-01-02 07:00:00,travel,0
1296,11.94,2024-01-02 07:01:00,utility,0
1847,49.46,2024-01-02 07:02:00,utility,0
1371,37.99,2024-01-02 07:03:00,travel,0
1835,32.56,2024-01-02 07:04:00,shopping,0
1404,8.57,2024-01-02 07:05:00,travel,0
1110,22.35,2024-01-02 07:06:00,utility,0
1760,76.01,2024-01-02 07:07:00,utility,0
1030,94.68,2024-01-02 07:08:00,utility,0
1772,6.19,2024-01-02 07:09:00,food,0
1043,4.02,2024-01-02 07:10:00,travel,0
1206,25.93,2024-01-02 07:11:00,transfer,0
1603,5.52,2024-01-02 07:12:00,travel,0
1941,92.8,2024-01-02 07:13:00,food,0
1408,97.94,2024-01-02 07:14:00,food,0
1120,66.4,2024-01-02 07:15:00,food,0
1232,23.18,2024-01-02 07:16:00,utility,0
1896,5.59,2024-01-02 07:17:00,food,0
1726,1.99,2024-01-02 07:18:00,shopping,0
1100,57.82,2024-01-02 07:19:00,travel,0
1384,52.86,2024-01-02 07:20:00,food,1
1264,18.89,2024-01-02 07:21:00,transfer,0
1177,53.17,2024-01-02 07:22:00,utility,0
1846,42.82,2024-01-02 07:23:00,transfer,0
1617,4.42,2024-01-02 07:24:00,transfer,1
1179,14.39,2024-01-02 07:25:00,transfer,0
1650,59.77,2024-01-02 07:26:00,utility,1
1413,33.62,2024-01-02 07:27:00,shopping,0
1061,89.65,2024-01-02 07:28:00,utility,0
1449,24.42,2024-01-02 07:29:00,shopping,0
1185,124.56,2024-01-02 07:30:00,food,0
1245,83.06,2024-01-02 07:31:00,travel,0
1878,95.41,2024-01-02 07:32:00,shopping,0
1710,48.9,2024-01-02 07:33:00,food,1
1134,5.01,2024-01-02 07:34:00,transfer,0
1851,17.22,2024-01-02 07:35:00,transfer,0
1574,161.53,2024-01-02 07:36:00,shopping,0
1874,14.98,2024-01-02 07:37:00,shopping,0
1747,44.57,2024-01-02 07:38:00,transfer,0
1339,111.6,2024-01-02 07:39:00,shopping,0
1534,101.88,2024-01-02 07:40:00,utility,0
1530,78.71,2024-01-02 07:41:00,shopping,0
1719,84.07,2024-01-02 07:42:00,travel,1
1248,67.26,2024-01-02 07:43:00,utility,0
1333,74.45,2024-01-02 07:44:00,food,0
1244,29.58,2024-01-02 07:45:00,travel,0
1296,72.78,2024-01-02 07:46:00,utility,0
1161,29.83,2024-01-02 07:47:00,utility,0
1036,107.98,2024-01-02 07:48:00,transfer,1
1940,30.69,2024-01-02 07:49:00,utility,0
1074,74.7,2024-01-02 07:50:00,food,0
1887,35.6,2024-01-02 07:51:00,transfer,0
1003,5.85,2024-01-02 07:52:00,shopping,0
1777,154.24,2024-01-02 07:53:00,food,0
1328,23.11,2024-01-02 07:54:00,shopping,0
1517,16.06,2024-01-02 07:55:00,food,0
1282,4.17,2024-01-02 07:56:00,shopping,0
1490,30.07,2024-01-02 07:57:00,shopping,0
1451,27.59,2024-01-02 07:58:00,food,0
1529,115.15,2024-01-02 07:59:00,transfer,0
1393,67.59,2024-01-02 08:00:00,shopping,0
1536,9.31,2024-01-02 08:01:00,transfer,0
1825,25.48,2024-01-02 08:02:00,shopping,0
1434,44.64,2024-01-02 08:03:00,shopping,0
1361,130.2,2024-01-02 08:04:00,transfer,0
1131,2.56,2024-01-02 08:05:00,travel,0
1359,21.46,2024-01-02 08:06:00,transfer,0
1125,11.41,2024-01-02 08:07:00,food,0
1182,39.29,2024-01-02 08:08:00,transfer,0
1952,36.8,2024-01-02 08:09:00,utility,0
1089,65.13,2024-01-02 08:10:00,shopping,0
1482,34.32,2024-01-02 08:11:00,travel,0
1834,44.43,2024-01-02 08:12:00,shopping,0
1953,39.56,2024-01-02 08:13:00,shopping,0
1146,7.08,2024-01-02 08:14:00,transfer,0
1163,13.48,2024-01-02 08:15:00,transfer,0
1372,15.97,2024-01-02 08:16:00,shopping,0
1554,270.9,2024-01-02 08:17:00,travel,0
1959,5.63,2024-01-02 08:18:00,travel,0
1207,8.41,2024-01-02 08:19:00,travel,0
1164,0.9,2024-01-02 08:20:00,food,0
1253,34.56,2024-01-02 08:21:00,food,1
1874,70.6,2024-01-02 08:22:00,utility,1
1030,64.46,2024-01-02 08:23:00,travel,0
1380,39.26,2024-01-02 08:24:00,shopping,0
1118,40.5,2024-01-02 08:25:00,utility,0
1157,30.18,2024-01-02 08:26:00,utility,0
1916,36.82,2024-01-02 08:27:00,travel,0
1001,57.28,2024-01-02 08:28:00,utility,0
1321,231.7,2024-01-02 08:29:00,food,0
1915,115.71,2024-01-02 08:30:00,shopping,0
1608,86.72,2024-01-02 08:31:00,food,0
1071,118.07,2024-01-02 08:32:00,shopping,0
1465,6.94,2024-01-02 08:33:00,food,0
1970,87.42,2024-01-02 08:34:00,transfer,0
1400,127.27,2024-01-02 08:35:00,utility,0
1528,3.58,2024-01-02 08:36:00,travel,0
1531,19.1,2024-01-02 08:37:00,utility,0
1660,70.56,2024-01-02 08:38:00,travel,0
1187,15.16,2024-01-02 08:39:00,shopping,0
1839,16.85,2024-01-02 08:40:00,food,0
1988,75.19,2024-01-02 08:41:00,shopping,0
1142,73.18,2024-01-02 08:42:00,food,0
1818,5.66,2024-01-02 08:43:00,food,0
1816,24.17,2024-01-02 08:44:00,shopping,0
1741,25.2,2024-01-02 08:45:00,shopping,0
1370,7.37,2024-01-02 08:46:00,travel,0
1468,16.12,2024-01-02 08:47:00,food,0
1839,1.64,2024-01-02 08:48:00,shopping,0
1152,16.57,2024-01-02 08:49:00,transfer,0
1828,29.41,2024-01-02 08:50:00,utility,0
1920,20.21,2024-01-02 08:51:00,food,1
1681,75.96,2024-01-02 08:52:00,transfer,0
1341,77.54,2024-01-02 08:53:00,shopping,0
1559,41.37,2024-01-02 08:54:00,shopping,0
1050,18.17,2024-01-02 08:55:00,food,0
1931,2.13,2024-01-02 08:56:00,travel,0
1342,7.23,2024-01-02 08:57:00,utility,0
1057,73.96,2024-01-02 08:58:00,travel,0
1794,3.95,2024-01-02 08:59:00,food,0
1657,2.1,2024-01-02 09:00:00,food,0
1622,24.91,2024-01-02 09:01:00,transfer,0
1054,92.5,2024-01-02 09:02:00,transfer,0
1750,56.63,2024-01-02 09:03:00,food,0
1637,86.66,2024-01-02 09:04:00,transfer,0
1793,21.82,2024-01-02 09:05:00,transfer,0
1827,32.44,2024-01-02 09:06:00,travel,0
1211,26.64,2024-01-02 09:07:00,utility,0
1210,58.7,2024-01-02 09:08:00,travel,0
1923,26.78,2024-01-02 09:09:00,travel,0
1531,64.58,2024-01-02 09:10:00,utility,0
1437,24.2,2024-01-02 09:11:00,travel,0
1287,20.55,2024-01-02 09:12:00,travel,0
1639,37.32,2024-01-02 09:13:00,travel,0
1753,12.22,2024-01-02 09:14:00,food,0
1002,365.69,2024-01-02 09:15:00,transfer,0
1552,35.27,2024-01-02 09:16:00,utility,0
1993,40.32,2024-01-02 09:17:00,transfer,0
1280,39.14,2024-01-02 09:18:00,shopping,0
1280,1.33,2024-01-02 09:19:00,food,0
1878,43.26,2024-01-02 09:20:00,travel,0
1062,67.25,2024-01-02 09:21:00,travel,0
1397,35.83,2024-01-02 09:22:00,transfer,0
1458,43.04,2024-01-02 09:23:00,travel,0
1797,36.36,2024-01-02 09:24:00,utility,0
1129,75.88,2024-01-02 09:25:00,food,0
1434,23.37,2024-01-02 09:26:00,transfer,0
1152,17.74,2024-01-02 09:27:00,utility,0
1787,28.89,2024-01-02 09:28:00,shopping,0
1632,37.53,2024-01-02 09:29:00,travel,1
1496,30.21,2024-01-02 09:30:00,travel,0
1392,31.72,2024-01-02 09:31:00,travel,0
1153,43.28,2024-01-02 09:32:00,shopping,1
1921,1.28,2024-01-02 09:33:00,transfer,0
1647,188.23,2024-01-02 09:34:00,travel,0
1319,30.32,2024-01-02 09:35:00,utility,0
1413,39.0,2024-01-02 09:36:00,shopping,0
1726,76.94,2024-01-02 09:37:00,utility,0
1719,28.9,2024-01-02 09:38:00,utility,0
1461,50.79,2024-01-02 09:39:00,food,0
1302,173.04,2024-01-02 09:40:00,food,0
1659,42.14,2024-01-02 09:41:00,transfer,0
1658,86.36,2024-01-02 09:42:00,food,0
1599,59.36,2024-01-02 09:43:00,shopping,0
1072,29.6,2024-01-02 09:44:00,utility,0
1472,34.17,2024-01-02 09:45:00,shopping,0
1613,9.97,2024-01-02 09:46:00,food,1
1950,41.26,2024-01-02 09:47:00,food,0
1525,31.09,2024-01-02 09:48:00,utility,0
1342,25.54,2024-01-02 09:49:00,transfer,0
1555,10.29,2024-01-02 09:50:00,travel,0
1177,32.11,2024-01-02 09:51:00,shopping,0
1090,113.55,2024-01-02 09:52:00,transfer,0
1678,10.0,2024-01-02 09:53:00,transfer,0
1986,36.94,2024-01-02 09:54:00,shopping,0
1846,15.03,2024-01-02 09:55:00,utility,0
1583,19.29,2024-01-02 09:56:00,transfer,0
1040,1.66,2024-01-02 09:57:00,utility,0
1987,100.42,2024-01-02 09:58:00,shopping,0
1449,6.12,2024-01-02 09:59:00,utility,0
1289,36.89,2024-01-02 10:00:00,travel,0
1892,38.22,2024-01-02 10:01:00,transfer,0
1746,48.88,2024-01-02 10:02:00,food,0
1749,9.0,2024-01-02 10:03:00,travel,0
1277,77.7,2024-01-02 10:04:00,travel,0
1991,22.43,2024-01-02 10:05:00,travel,0
1452,28.69,2024-01-02 10:06:00,shopping,0
1531,7.8,2024-01-02 10:07:00,utility,0
1750,10.41,2024-01-02 10:08:00,transfer,0
1659,2.82,2024-01-02 10:09:00,shopping,0
1172,0.12,2024-01-02 10:10:00,utility,0
1302,99.17,2024-01-02 10:11:00,shopping,0
1361,1.66,2024-01-02 10:12:00,food,0
1947,29.95,2024-01-02 10:13:00,utility,0
1714,119.07,2024-01-02 10:14:00,food,1
1366,31.98,2024-01-02 10:15:00,shopping,1
1734,7.58,2024-01-02 10:16:00,transfer,0
1738,123.4,2024-01-02 10:17:00,utility,1
1394,63.12,2024-01-02 10:18:00,shopping,0
1403,0.95,2024-01-02 10:19:00,travel,0
1894,75.8,2024-01-02 10:20:00,transfer,0
1561,60.77,2024-01-02 10:21:00,transfer,0
1149,91.2,2024-01-02 10:22:00,travel,0
1719,52.77,2024-01-02 10:23:00,food,0
1589,11.46,2024-01-02 10:24:00,shopping,0
1508,53.75,2024-01-02 10:25:00,utility,1
1725,62.69,2024-01-02 10:26:00,transfer,0
1907,81.26,2024-01-02 10:27:00,transfer,0
1330,25.28,2024-01-02 10:28:00,travel,0
1419,28.79,2024-01-02 10:29:00,travel,0
1189,37.81,2024-01-02 10:30:00,transfer,0
1647,34.17,2024-01-02 10:31:00,travel,0
1402,28.93,2024-01-02 10:32:00,shopping,0
1342,16.43,2024-01-02 10:33:00,travel,0
1696,8.42,2024-01-02 10:34:00,travel,0
1408,53.39,2024-01-02 10:35:00,shopping,0
1464,76.64,2024-01-02 10:36:00,travel,0
1440,36.13,2024-01-02 10:37:00,shopping,0
1258,33.43,2024-01-02 10:38:00,travel,0
1125,136.51,2024-01-02 10:39:00,food,1
1827,59.1,2024-01-02 10:40:00,utility,0
1091,31.31,2024-01-02 10:41:00,transfer,0
1324,26.27,2024-01-02 10:42:00,shopping,0
1667,23.42,2024-01-02 10:43:00,travel,1
1131,42.38,2024-01-02 10:44:00,utility,0
1655,42.37,2024-01-02 10:45:00,shopping,0
1733,78.99,2024-01-02 10:46:00,shopping,1
1662,11.96,2024-01-02 10:47:00,shopping,0
1305,80.85,2024-01-02 10:48:00,utility,0
1019,56.94,2024-01-02 10:49:00,food,0
1887,21.01,2024-01-02 10:50:00,food,0
1326,14.56,2024-01-02 10:51:00,food,0
1805,56.41,2024-01-02 10:52:00,food,0
1197,36.22,2024-01-02 10:53:00,transfer,0
1162,8.35,2024-01-02 10:54:00,utility,0
1778,29.33,2024-01-02 10:55:00,utility,0
1939,61.07,2024-01-02 10:56:00,utility,0
1860,59.79,2024-01-02 10:57:00,food,0
1751,41.76,2024-01-02 10:58:00,travel,0
1246,58.71,2024-01-02 10:59:00,utility,0
1913,46.52,2024-01-02 11:00:00,shopping,0
1667,41.57,2024-01-02 11:01:00,shopping,0
1172,15.78,2024-01-02 11:02:00,utility,0
1129,63.02,2024-01-02 11:03:00,food,0
1871,35.02,2024-01-02 11:04:00,utility,0
1275,73.44,2024-01-02 11:05:00,utility,0
1765,56.7,2024-01-02 11:06:00,shopping,0
1138,1.83,2024-01-02 11:07:00,shopping,0
1280,29.48,2024-01-02 11:08:00,food,1
1283,22.51,2024-01-02 11:09:00,travel,0
1281,16.09,2024-01-02 11:10:00,travel,1
1674,42.41,2024-01-02 11:11:00,transfer,0
1914,14.22,2024-01-02 11:12:00,food,0
1910,8.32,2024-01-02 11:13:00,travel,0
1741,8.49,2024-01-02 11:14:00,food,0
1202,9.81,2024-01-02 11:15:00,travel,0
1960,40.73,2024-01-02 11:16:00,food,0
1542,136.27,2024-01-02 11:17:00,travel,0
1545,19.33,2024-01-02 11:18:00,utility,0
1701,84.7,2024-01-02 11:19:00,utility,0
1769,9.74,2024-01-02 11:20:00,travel,1
1952,20.41,2024-01-02 11:21:00,utility,0
1582,84.13,2024-01-02 11:22:00,utility,0
1610,58.69,2024-01-02 11:23:00,transfer,0
1745,60.06,2024-01-02 11:24:00,transfer,0
1255,73.09,2024-01-02 11:25:00,travel,0
1307,139.09,2024-01-02 11:26:00,shopping,0
1625,53.64,2024-01-02 11:27:00,utility,0
1064,7.23,2024-01-02 11:28:00,travel,0
1320,76.68,2024-01-02 11:29:00,shopping,0
1717,69.07,2024-01-02 11:30:00,shopping,0
1976,80.28,2024-01-02 11:31:00,travel,0
1519,17.42,2024-01-02 11:32:00,food,0
1399,38.6,2024-01-02 11:33:00,food,0
1440,3.69,2024-01-02 11:34:00,utility,0
1685,17.44,2024-01-02 11:35:00,transfer,0
1544,28.89,2024-01-02 11:36:00,utility,0
1023,22.36,2024-01-02 11:37:00,travel,0
1539,78.62,2024-01-02 11:38:00,food,0
1400,21.83,2024-01-02 11:39:00,utility,0
1700,216.54,2024-01-02 11:40:00,food,1
1875,18.65,2024-01-02 11:41:00,shopping,0
1962,35.02,2024-01-02 11:42:00,transfer,0
1610,3.65,2024-01-02 11:43:00,food,0
1362,41.21,2024-01-02 11:44:00,shopping,0
1443,23.37,2024-01-02 11:45:00,transfer,0
1176,181.12,2024-01-02 11:46:00,travel,0
1935,34.04,2024-01-02 11:47:00,transfer,0
1847,3.67,2024-01-02 11:48:00,transfer,0
1853,4.89,2024-01-02 11:49:00,shopping,0
1328,4.14,2024-01-02 11:50:00,travel,0
1322,18.89,2024-01-02 11:51:00,utility,0
1856,16.7,2024-01-02 11:52:00,utility,0
1544,164.72,2024-01-02 11:53:00,shopping,0
1704,9.22,2024-01-02 11:54:00,food,0
1489,51.24,2024-01-02 11:55:00,utility,0
1442,24.17,2024-01-02 11:56:00,travel,0
1632,53.4,2024-01-02 11:57:00,food,0
1812,16.88,2024-01-02 11:58:00,food,0
1334,2.99,2024-01-02 11:59:00,shopping,0
1809,10.93,2024-01-02 12:00:00,food,0
1244,20.42,2024-01-02 12:01:00,travel,0
1402,105.73,2024-01-02 12:02:00,travel,0
1912,58.76,2024-01-02 12:03:00,shopping,0
1954,11.39,2024-01-02 12:04:00,utility,0
1923,28.68,2024-01-02 12:05:00,shopping,0
1316,17.84,2024-01-02 12:06:00,shopping,0
1843,1.11,2024-01-02 12:07:00,food,0
1936,7.54,2024-01-02 12:08:00,food,0
1978,60.93,2024-01-02 12:09:00,transfer,0
1020,43.56,2024-01-02 12:10:00,utility,1
1744,23.31,2024-01-02 12:11:00,food,0
1996,52.06,2024-01-02 12:12:00,shopping,0
1764,84.55,2024-01-02 12:13:00,food,0
1233,81.24,2024-01-02 12:14:00,food,0
1762,6.74,2024-01-02 12:15:00,travel,0
1105,120.61,2024-01-02 12:16:00,utility,0
1480,8.55,2024-01-02 12:17:00,utility,0
1626,64.01,2024-01-02 12:18:00,utility,0
1456,5.25,2024-01-02 12:19:00,food,0
1699,11.1,2024-01-02 12:20:00,food,0
1240,65.6,2024-01-02 12:21:00,shopping,0
1606,15.78,2024-01-02 12:22:00,transfer,0
1644,15.16,2024-01-02 12:23:00,utility,0
1633,128.07,2024-01-02 12:24:00,utility,0
1289,8.23,2024-01-02 12:25:00,food,0
1305,44.77,2024-01-02 12:26:00,transfer,0
1257,86.74,2024-01-02 12:27:00,transfer,1
1461,43.77,2024-01-02 12:28:00,shopping,0
1585,24.89,2024-01-02 12:29:00,travel,0
1362,1.11,2024-01-02 12:30:00,utility,0
1409,55.4,2024-01-02 12:31:00,utility,0
1286,54.75,2024-01-02 12:32:00,transfer,0
1218,41.26,2024-01-02 12:33:00,food,0
1657,39.76,2024-01-02 12:34:00,shopping,0
1816,57.95,2024-01-02 12:35:00,utility,1
1290,7.56,2024-01-02 12:36:00,travel,0
1860,22.26,2024-01-02 12:37:00,transfer,0
1570,105.1,2024-01-02 12:38:00,food,1
1167,3.47,2024-01-02 12:39:00,food,1
1365,147.32,2024-01-02 12:40:00,utility,0
1007,70.37,2024-01-02 12:41:00,food,0
1039,20.67,2024-01-02 12:42:00,shopping,0
1336,32.13,2024-01-02 12:43:00,travel,0
1454,59.38,2024-01-02 12:44:00,utility,0
1797,3.98,2024-01-02 12:45:00,food,0
1134,36.11,2024-01-02 12:46:00,travel,0
1839,46.96,2024-01-02 12:47:00,transfer,0
1234,80.17,2024-01-02 12:48:00,travel,0
1138,87.98,2024-01-02 12:49:00,shopping,0
1699,140.52,2024-01-02 12:50:00,transfer,0
1774,36.67,2024-01-02 12:51:00,utility,0
1604,94.41,2024-01-02 12:52:00,utility,0
1115,14.39,2024-01-02 12:53:00,transfer,0
1115,38.45,2024-01-02 12:54:00,utility,0
1390,50.01,2024-01-02 12:55:00,transfer,0
1450,28.25,2024-01-02 12:56:00,shopping,0
1998,43.57,2024-01-02 12:57:00,transfer,0
